来源,排名,队伍 ID,战队,简称,地区,参赛状态,首发人数,队伍评分,稳定度,阵容位置,选手 ID,游戏 ID,真实姓名,国籍,年龄,位置,Rating,样本状态,数据日期,Team HLTV ID,Player HLTV ID
职业,116,hltv-team-13107,Chicken Coop,CC,International,可参赛,5,1632,0.72,首发,hltv-player-24527,jared,Jared Habib,United States,24,Unset,1.02,current,2026-08-10,13107,24527
职业,116,hltv-team-13107,Chicken Coop,CC,International,可参赛,5,1632,0.72,首发,hltv-player-24679,Crisp,Chad Bredeson,United States,24,Unset,1.06,current,2026-08-10,13107,24679
职业,117,hltv-team-7865,HAVU,HAVU,International,可参赛,5,1611,0.72,首发,hltv-player-9818,uli,Samu Leirilaakso,Finland,24,Unset,0.97,current,2026-08-10,7865,9818
职业,117,hltv-team-7865,HAVU,HAVU,International,可参赛,5,1611,0.72,首发,hltv-player-21963,Alxc,Aleksi Lähevirta,Finland,24,Unset,1.05,current,2026-08-10,7865,21963
职业,117,hltv-team-7865,HAVU,HAVU,International,可参赛,5,1611,0.72,首发,hltv-player-22143,p3kko,Pekko Korkalainen,Finland,24,Unset,0.94,current,2026-08-10,7865,22143
职业,117,hltv-team-7865,HAVU,HAVU,International,可参赛,5,1611,0.72,首发,hltv-player-22211,ottob,Otto Virtanen,Finland,24,Unset,1.04,current,2026-08-10,7865,22211
职业,117,hltv-team-7865,HAVU,HAVU,International,可参赛,5,1611,0.72,首发,hltv-player-24995,8Juho8,Juho Kankaanpää,Finland,24,Unset,1.09,current,2026-08-10,7865,24995
职业,118,hltv-team-6033,Keyd Stars,KS,International,可参赛,5,1647,0.72,首发,hltv-player-19972,ckzao,Cristopher Chalus,Brazil,24,Unset,1.14,current,2026-08-10,6033,19972
职业,118,hltv-team-6033,Keyd Stars,KS,International,可参赛,5,1647,0.72,首发,hltv-player-20897,matios,João Guedes,Brazil,24,Unset,1.04,current,2026-08-10,6033,20897
职业,118,hltv-team-6033,Keyd Stars,KS,International,可参赛,5,1647,0.72,首发,hltv-player-21100,zede,Vinicius Reis,Brazil,24,Unset,1.12,current,2026-08-10,6033,21100
职业,118,hltv-team-6033,Keyd Stars,KS,International,可参赛,5,1647,0.72,首发,hltv-player-22362,xureba,Bruno Sigwalt,Brazil,24,Unset,1.00,current,2026-08-10,6033,22362
职业,118,hltv-team-6033,Keyd Stars,KS,International,可参赛,5,1647,0.72,首发,hltv-player-22956,lash,Gabriel Sampaio,Brazil,24,Unset,1.09,current,2026-08-10,6033,22956
职业,119,hltv-team-11933,Yawara,YAWAR,International,可参赛,5,1636,0.72,首发,hltv-player-22364,j0w,Jonatan Sperotto,Brazil,24,Unset,1.01,current,2026-08-10,11933,22364
职业,119,hltv-team-11933,Yawara,YAWAR,International,可参赛,5,1636,0.72,首发,hltv-player-22566,deemO,Iago Henrique,Brazil,24,Unset,1.06,current,2026-08-10,11933,22566
职业,119,hltv-team-11933,Yawara,YAWAR,International,可参赛,5,1636,0.72,首发,hltv-player-22655,r3kt,Cayo de Mello Santos,Brazil,24,Unset,1.13,current,2026-08-10,11933,22655
职业,119,hltv-team-11933,Yawara,YAWAR,International,可参赛,5,1636,0.72,首发,hltv-player-24556,tele,Vinicius Morozini,Brazil,24,Unset,1.08,current,2026-08-10,11933,24556
职业,119,hltv-team-11933,Yawara,YAWAR,International,可参赛,5,1636,0.72,首发,hltv-player-24572,edv,Eduardo Vieira,Brazil,24,Unset,1.02,current,2026-08-10,11933,24572
